TABLE_NAME,TABLE_COMMENT,COLUMN_ID,COLUMN_NAME,COLUMN_COMMENT
BACK_GROUND_CONFIG,,10,UPDATE_BY,người cập nhật
BACK_GROUND_CONFIG,,11,URL_IMAGE,đường dẫn ảnh
BACK_OFFICE_MEMBER,,1,ID,
BACK_OFFICE_MEMBER,,2,LOCK_STATUS,
BACK_OFFICE_MEMBER,,3,MEMBER_GROUP,
BACK_OFFICE_MEMBER,,4,USERNAME,
BACK_OFFICE_PROFILE,,1,ID,
BACK_OFFICE_PROFILE,,2,CENTER,
BACK_OFFICE_PROFILE,,3,EMAIL,
BACK_OFFICE_PROFILE,,4,GENDER,
BACK_OFFICE_PROFILE,,5,GIVEN_NAME,
BACK_OFFICE_PROFILE,,6,MOBILE,
BACK_OFFICE_PROFILE,,7,ORGANIZATION,
BACK_OFFICE_PROFILE,,8,SURNAME,
BACK_OFFICE_ROLE,Thông tin nhóm quyền tài khoản admin web,1,ID,Primary Key
BACK_OFFICE_ROLE,,2,CODE,Nhóm 
BACK_OFFICE_ROLE,,3,DESCRIPTION,Mô tả nhóm 
BACK_OFFICE_ROLE,,4,MEMBER_GROUP,Thành viên của nhóm nào
BACK_OFFICE_ROLE,,5,NAME,Tên chi tiết của nhóm 
BACK_OFFICE_ROLE_AGENT_PERMISSIONS,Thông tin quyền chi tiết được phân cho nhóm tài khoản mua hộ ,1,BACK_OFFICE_ROLE_ENTITY_ID,ID của bảng BACK_OFFICE_ROLE
BACK_OFFICE_ROLE_AGENT_PERMISSIONS,,2,AGENT_PERMISSIONS,Quyền được phân cho các nhóm
BACK_OFFICE_ROLE_ASSIGNMENT,,1,ID,
BACK_OFFICE_ROLE_ASSIGNMENT,,2,MEMBER_ID,ID của bảng BACK_OFFICE_MEMBER
BACK_OFFICE_ROLE_ASSIGNMENT,,3,ROLE_ID,ID bảng BACK_OFFICE_ROLE
BACK_OFFICE_ROLE_PERMISSIONS,Thông tin quyền chi tiết được phân cho nhóm tài khoản admin web ,1,BACK_OFFICE_ROLE_ENTITY_ID,ID bảng BACK_OFFICE_ROLE
BACK_OFFICE_ROLE_PERMISSIONS,,2,PERMISSIONS,Quyền chi tiết 
BACK_OFFICE_USER,Thông tin tài khoản admin web ,1,USERNAME,Tài khoản Admin web
BACK_OFFICE_USER,,2,CREATED_AT,Ngày tạo tài khoản 
BACK_OFFICE_USER,,3,UPDATED_AT,Ngày thay đổi thông tin tài khoản 
BACK_OFFICE_USER,,4,ACTION_BY,Người thay đổi 
BACK_OFFICE_USER,,5,CREATE_BY,Người tạo 
BACK_OFFICE_USER,,6,IS_DELETED,Trạng thái xóa tài khoản 
BACK_OFFICE_USER,,7,IS_REQUIRED_CHANGE_PASSWORD,Thay đổi mật khẩu 
BACK_OFFICE_USER,,8,LOCK_STATUS,Trạng thái tài khoản admin web 
BACK_OFFICE_USER,,9,PASSWORD_HASH,Mật khẩu 
BACK_OFFICE_USER,,10,PROFILE_ID,ID bảng BACK_OFFICE_PROFILE
BACK_OFFICE_USER_FCM_TOKEN,,1,ID,
BACK_OFFICE_USER_FCM_TOKEN,,2,CREATED_AT,
BACK_OFFICE_USER_FCM_TOKEN,,3,UPDATED_AT,
BACK_OFFICE_USER_FCM_TOKEN,,4,TOKEN,
BACK_OFFICE_USER_FCM_TOKEN,,5,USERNAME,
BANK,,1,ID,
BANK,,2,CREATED_AT,Thời gian tạo
BANK,,3,UPDATED_AT,Thời gian thay đổi 
BANK,,4,BANK_CODE,
BANK,,5,BANK_NO_NAPAS,
BANK,,6,BANK_SMLID,
BANK,,7,BANK_TYPE,
BANK,,8,CODE_CK,
BANK,,9,CREATE_BY,Username của người dùng tạo bản ghi.
BANK,,10,DESCRIPTION,
BANK,,11,IMAGE_LINK,
BANK,,12,IS_DISPLAY,
BANK,,13,IS_LINKED,
BANK,,14,IS_MAINTENANCE,
BANK,,15,IS_NAPAS,
BANK,,16,IS_SUPPORT_PAY_ON_BEHALF,
BANK,,17,NAME,
BANK,,18,ORDER_VALUE,
BANK,,19,SHORT_NAME,
BANK,,20,STATUS,
BANK,,21,SWIFT_CODE,
BANK,,22,TYPE,
BANK,,23,TYPE_BANK_OR_EWALLET,
BANK,,24,UPDATE_BY,Username của người dùng gần nhất tương tác bản ghi.
BANK,,25,IS_NEED_CONFIRM,đánh dấu các Payment method type cần phải xác nhận thanh toán trên client
BANK_AUTHORIZED_USER_INFO,,1,ID,
BANK_AUTHORIZED_USER_INFO,,2,CREATED_AT,
BANK_AUTHORIZED_USER_INFO,,3,UPDATED_AT,
BANK_AUTHORIZED_USER_INFO,,4,ACCOUNT_ID,
BANK_AUTHORIZED_USER_INFO,,5,BANK_ACCOUNT_NUMBER,
BANK_AUTHORIZED_USER_INFO,,6,BANK_ID,
BANK_AUTHORIZED_USER_INFO,,7,DESCRIPTION,
BANK_AUTHORIZED_USER_INFO,,8,LEGAL_ID,
BANK_AUTHORIZED_USER_INFO,,9,PAYMENT_METHOD_ID,
BANK_AUTHORIZED_USER_INFO,,10,REQUEST_ID,RequestId do VPBank trả về
BANK_AUTHORIZED_USER_INFO,,11,STATUS,
BANK_BRANCH,,1,ID,
BANK_BRANCH,,2,CREATED_AT,
BANK_BRANCH,,3,UPDATED_AT,
BANK_BRANCH,,4,BANK_CODE,
BANK_BRANCH,,5,BRANCH_CODE,
BANK_BRANCH,,6,BRANCH_NAME,
BANK_BRANCH,,7,CITY_CODE,
BANK_NUMBER_PREFIX,,1,ID,bảng quản lý danh sách đầu số thẻ của các ngân hàng tương ứng
BANK_NUMBER_PREFIX,,2,CREATED_AT,
BANK_NUMBER_PREFIX,,3,UPDATED_AT,
BANK_NUMBER_PREFIX,,4,PREFIX,Đầu số thẻ
BANK_NUMBER_PREFIX,,5,TYPE,"Loại đầu số thẻ: BLACK - chặn, WHITE- khong chăn"
BANK_STATEMENT,Bảng quản lý upload file sao kê ,1,ID,
BANK_STATEMENT,,2,CREATED_AT,
BANK_STATEMENT,,3,UPDATED_AT,
BANK_STATEMENT,,4,CHANNEL,Kênh upload sao kê 
BANK_STATEMENT,,5,FILE_NAME,tên file sao kê
BANK_STATEMENT,,6,NUMBER_TRANSACTION,
BANK_STATEMENT,,7,SECURE_STORAGE_LOCATION,Nơi lưu trữ file ở secureStorage
BANK_STATEMENT,,8,TYPE,Loại sao kê 
BANK_STATEMENT,,9,UPLOADED_AT,ngày upload sao kê
BANK_STATEMENT,,10,UPLOADED_BY,Account vhnv upload sao kê 
BANK_STATEMENT_DETAIL,Bảng quản lý chi tiết các giao dịch đọc từ file sao kê upload ,1,ID,
BANK_STATEMENT_DETAIL,,2,CREATED_AT,
BANK_STATEMENT_DETAIL,,3,UPDATED_AT,
BANK_STATEMENT_DETAIL,,4,ACCOUNT_ID,TK VAN của KH 
BANK_STATEMENT_DETAIL,,5,CREDIT_AMOUNT,Số tiền nạp 
BANK_STATEMENT_DETAIL,,6,DEBIT_AMOUNT,Số tiền trả thưởng 
BANK_STATEMENT_DETAIL,,7,RUNNING_BALANCE,
BANK_STATEMENT_DETAIL,,8,TRANSACTION_DETAIL,Chi tiết nội dung giao dịch 
BANK_STATEMENT_DETAIL,,9,TRANSACTION_ID,Mã giao dịch 
BANK_STATEMENT_DETAIL,,10,TRANSACTION_TIME,Thời gian giao dịch 
BANK_STATEMENT_DETAIL,,11,TYPE,Loại sao kê 
BANK_STATEMENT_DETAIL,,12,UNIQUE_TRANSACTION_ID,Mã giao dịch duy nhất 
BANK_STATEMENT_DETAIL,,13,BANK_STATEMENT_ID,ID bảng BANK_STATEMENT
BANK_STATEMENT_DETAIL,,14,DUPLICATE_TYPE,Check trùng lặp GD 
BANK_STATEMENT_DETAIL,,15,VTID1,Mã phía BGT trả về khi mua vé 
BANK_VS_VIETLOTT_RECONCILIATION_BATCH,,1,ID,
BANK_VS_VIETLOTT_RECONCILIATION_BATCH,,2,CREATED_AT,
BANK_VS_VIETLOTT_RECONCILIATION_BATCH,,3,UPDATED_AT,
BANK_VS_VIETLOTT_RECONCILIATION_BATCH,,4,BATCH_ID,Mã lô đối soát
BANK_VS_VIETLOTT_RECONCILIATION_BATCH,,5,CREATED_BY,Người thực hiện đối soát
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,1,ID,
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,2,CREATED_AT,
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,3,UPDATED_AT,
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,4,VTID1,
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,5,BANK_FEE,Phí giao dịch trả thưởng
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,6,BATCH_ID,"Mã lô đối soát, BATCH_ID bảng BANK_VS_VIETLOTT_RECONCILIATION_BATCH"
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,7,CHANNEL,
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,8,CREDIT_AMOUNT,"Số tiền ghi có, đọc ra từ File sao kê Bank"
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,9,DEBIT_AMOUNT,"Số tiền ghi nợ, đọc ra từ File sao kê Bank"
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,10,INCREASE_AMOUNT,Số tiền tăng HMBH đọc ra từ File Vietlott
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,11,RECONCILIATION_STATUS,"Trạng thái đối soát (MATCHED, NOT_MATCHED, EXIST_VLT_NOT_EXIST_PARTNER, EXIST_PARTNER_NOT_EXIST_VLT)"
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,12,TRANSACTION_TIME_BANK,"Thời gian giao dịch của Bank, đọc ra từ File sao kê Bank"
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,13,TRANSACTION_TIME_VIETLOTT,"Ngày phát sinh giao dịch của Vietlott, đọc ra từ File Vietlott"
BANK_VS_VIETLOTT_RECONCILIATION_DETAIL,,14,TYPE,
BANNER,,1,ID,
BANNER,,2,CREATED_AT,
BANNER,,3,UPDATED_AT,
BANNER,,4,CREATE_BY,
BANNER,,5,END_DATE,
BANNER,,6,IMAGE,
BANNER,,7,IS_DELETE,
BANNER,,8,LINK,
BANNER,,9,MGT_CODE,
BANNER,,10,MGT_ID,
BANNER,,11,ORDER_BY,
BANNER,,12,START_DATE,
BANNER,,13,STATUS,
BANNER,,14,TARGET_CODE,
BANNER,,15,TITLE,
BANNER,,16,TYPE_BANNER,
BANNER,,17,TYPE_OPEN,
BANNER,,18,TYPE_REDIRECT,
BANNER,,19,UPDATE_BY,
BANNER,,20,COUNT_TKDT,Mốc tkdt cần đếm
BANNER,,21,DIFFERENT_BGT,Số TKDT lệch với BGT
BANNER,,22,IS_BANNER_COUNT,
BANNER,,23,CHANNEL_BY_TICKET,"hiển thị trên kênh bán vé, null: tất cả"
BATCH_TRANSACTION,,1,ID,
BATCH_TRANSACTION,,2,CREATED_AT,
BATCH_TRANSACTION,,3,UPDATED_AT,
BATCH_TRANSACTION,,4,BATCH_CODE,
BATCH_TRANSACTION,,5,ERROR_DES,
BATCH_TRANSACTION,,6,FILE_LOCATION,
BATCH_TRANSACTION,,7,FILE_NAME,
BATCH_TRANSACTION,,8,NO_OF_TRANS_IN_BATCH,
BATCH_TRANSACTION,,9,STATUS,
BATCH_TRANSACTION,,10,TOTAL_BATCH_AMOUNT,
BATCH_TRANSACTION,,11,TYPE,
BGT_DAILY_SALE_LIMIT,,1,ID,Primary Key
BGT_DAILY_SALE_LIMIT,,2,CREATED_AT,
BGT_DAILY_SALE_LIMIT,,3,UPDATED_AT,
BGT_DAILY_SALE_LIMIT,,4,BALANCE,HMBH truy vấn được từ BGT.
BGT_DAILY_SALE_LIMIT,,5,BUSINESS_DATE,Các nghiệp vụ biến động HMBH xảy ra trong ngày này sẽ được tổng hợp vào bản ghi. GMT+7
BGT_DAILY_SALE_LIMIT,,6,INQUIRY_AT,Thời điểm cập nhật HMBH từ BGT.
BIOMETRIC_TOKEN,Bảng quản lý token khi đăng nhập app ,1,ID,
BIOMETRIC_TOKEN,,2,CREATED_AT,
BIOMETRIC_TOKEN,,3,UPDATED_AT,
BIOMETRIC_TOKEN,,4,BIOMETRIC_TOKEN,Token đăng nhập 
BIOMETRIC_TOKEN,,5,DEVICE_ID,DEVICE của máy KH 
BIOMETRIC_TOKEN,,6,PHONE_NUMBER,SĐT khách hàng 
BIOMETRIC_TOKEN,,7,TYPE,Kiểu đăng nhập 
BLACK_AND_WHITE_PHONE_LIST,Bảng quản lý danh sách SĐT black và white list ,1,ID,Primary Key
BLACK_AND_WHITE_PHONE_LIST,,2,CREATED_AT,
BLACK_AND_WHITE_PHONE_LIST,,3,UPDATED_AT,
BLACK_AND_WHITE_PHONE_LIST,,4,ACTION_BY,Username của người dùng gần nhất tương tác bản ghi.FK(BackOfficeUserEntity)
BLACK_AND_WHITE_PHONE_LIST,,5,PHONE_LIST_TYPE,kiểu phone có giá trị là BLACK hoặc WHITE
BLACK_AND_WHITE_PHONE_LIST,,6,PHONE_NUMBER,Số điện thoại người dùng thêm vào danh sách
BR_ACCOUNT_REPORT,,1,CREATED_AT,
BR_ACCOUNT_REPORT,,2,UPDATED_AT,
BR_ACCOUNT_REPORT,,3,ACCOUNT_ACTIVE,số lượng acc dang hoạt động
BR_ACCOUNT_REPORT,,4,ACCOUNT_CANCELED,Số lượng TKDT acc trạng thái hủy
BR_ACCOUNT_REPORT,,5,ACCOUNT_NEW,Số lượng acc đăng ký mới
BR_ACCOUNT_REPORT,,6,ACCOUNT_NEW_TO_ACTIVE,Số lượng acc active mới
BR_ACCOUNT_REPORT,,7,ACCOUNT_PENDING,Số lượng acc đang pending
BR_ACCOUNT_REPORT,,8,PROVIDER,Nhà mạng
BR_ACCOUNT_REPORT,,9,REPORT_AT,Ngày báo cáo 
BR_ACCOUNT_REPORT,,10,TOTAL_ACCOUNT_BUY_TICKET,Số lượng người mua vé trong ngày 
BR_ACCOUNT_REPORT,,11,TOTAL_BLANCE_HMDT,Tổng số dư HMDT
BR_ACCOUNT_REPORT,,12,ACCOUNT_REGISTER,Số lượng acc đăng ký
BR_ACCOUNT_REPORT,,13,REPORTED_AT,Ngày báo cáo 
BR_ACCOUNT_REPORT,,14,ID,
BR_ACCOUNT_REPORT,,15,TOTAL_ACCOUNT_BUY_TICKET_MONTH,
BR_ACCOUNT_REPORT,,16,TOTAL_ACCOUNT_BUY_TICKET_YEAR,
BR_ACCOUNT_REPORT_CHECK,,1,CREATED_AT,
BR_ACCOUNT_REPORT_CHECK,,2,UPDATED_AT,
BR_ACCOUNT_REPORT_CHECK,,3,ACCOUNT_ACTIVE,
BR_ACCOUNT_REPORT_CHECK,,4,ACCOUNT_CANCELED,
BR_ACCOUNT_REPORT_CHECK,,5,ACCOUNT_NEW,
BR_ACCOUNT_REPORT_CHECK,,6,ACCOUNT_NEW_TO_ACTIVE,
BR_ACCOUNT_REPORT_CHECK,,7,ACCOUNT_PENDING,
BR_ACCOUNT_REPORT_CHECK,,8,PROVIDER,
BR_ACCOUNT_REPORT_CHECK,,9,REPORT_AT,
BR_ACCOUNT_REPORT_CHECK,,10,TOTAL_ACCOUNT_BUY_TICKET,
BR_ACCOUNT_REPORT_CHECK,,11,TOTAL_BLANCE_HMDT,
BR_ACCOUNT_REPORT_CHECK,,12,ACCOUNT_REGISTER,
BR_ACCOUNT_REPORT_CHECK,,13,REPORTED_AT,
BR_ACCOUNT_REPORT_CHECK,,14,ID,
BR_BCCT_AFFILIATE,,1,ID,
BR_BCCT_AFFILIATE,,2,CREATED_AT,
BR_BCCT_AFFILIATE,,3,REGISTER_AT_NDGT,Th?i gian N�GT dang k� th�nh c�ng TKDT
BR_BCCT_AFFILIATE,,4,MA_DT,M� d?i t�c
BR_BCCT_AFFILIATE,,5,MA_CT,M� chuong tr�nh
BR_BCCT_AFFILIATE,,6,MA_CTV,M� CTV
BR_BCCT_AFFILIATE,,7,MA_TRANSID,M� transid
BR_BCCT_AFFILIATE,,8,SITE_NDGT,Site N�GT
BR_BCCT_AFFILIATE,,9,NAME_NDGT,T�n N�GT
BR_BCCT_AFFILIATE,,10,PHONE_NDGT,SDT N�GT
BR_BCCT_AFFILIATE,,11,ACTIVE_AT_NDGT,TGian active TKDT NDGT
BR_BCCT_AFFILIATE,,12,VERIFY_REWARD_ACCOUNT_NDGT_AT,TGian x�c minh TKNT NDGT
BR_BCCT_AFFILIATE,,13,BUY_TICKET_NDGT_AT,TGian mua v� NDGT
BR_BCCT_AFFILIATE,,14,POST_CHECK_NDGT,Tr?ng th�i h?u ki?m TKDT NDGT
BR_BCCT_AFFILIATE,,15,POST_CHECK_AT_NDGT,Tgian h?u ki?m h?p l? TKDT NDGT
BR_BCCT_AFFILIATE,,16,STATUS_NGT,tr?ng th�i gi?i thi?u: chi cho d?i l�
BR_BCCT_AFFILIATE,,17,ELIGIBLE_NGT_AT,Tgian d? dk chi qu� cho d?i l�
BR_BCCT_AFFILIATE,,18,AMOUNT_TICKET_NDGT,Doanh thu b�n v� NDGT
BR_BCCT_AFFILIATE,,19,MOBILE_NETWORK_PROVIDER,
BR_BCCT_MGT,,1,ID,
BR_BCCT_MGT,,2,CREATED_AT,
BR_BCCT_MGT,,3,REGISTER_AT_NDGT,Th?i gian N�GT dang k� th�nh c�ng TKDT
BR_BCCT_MGT,,4,MA_CT,M� chuong tr�nh
BR_BCCT_MGT,,5,MA_GT,M� gi?i thi?u
BR_BCCT_MGT,,6,SITE_NGT,Site NGT
BR_BCCT_MGT,,7,NAME_NGT,T�n NGT
BR_BCCT_MGT,,8,PHONE_NGT,SDT NGT
BR_BCCT_MGT,,9,POST_CHECK_NGT,Tr?ng th�i h?u ki?m TKDT NGT
BR_BCCT_MGT,,10,ELIGIBLE_NGT_AT,TGian NGT d? dk nh?n qu�
BR_BCCT_MGT,,11,PAYMENT_TIME_NGT,TGian chi qu� NGT
BR_BCCT_MGT,,12,CHANNEL_OF_COMMISSION_NGT,K�nh NGT nh?n qu�
BR_BCCT_MGT,,13,VIRTUAL_ACCOUNT_NUMBER,STK NGT nh?n qu�
BR_BCCT_MGT,,14,AMOUNT,
BR_BCCT_MGT,,15,CONTENT,N?i dung chi qu� NGT
BR_BCCT_MGT,,16,BANK_TRAN_ID,B�t to�n chi qu� NGT
BR_BCCT_MGT,,17,PAYMENT_TIME_NHAN_NGT,TGian NGT nh?n qu�
BR_BCCT_MGT,,18,STATUS_NGT,Tr?ng th�i gi?i thi?u c?a NGT
BR_BCCT_MGT,,19,SITE_NDGT,Site N�GT
BR_BCCT_MGT,,20,NAME_NDGT,T�n N�GT
BR_BCCT_MGT,,21,PHONE_NDGT,SDT N�GT
BR_BCCT_MGT,,22,ACTIVE_AT_NDGT,TGian active TKDT NDGT
BR_BCCT_MGT,,23,VERIFY_REWARD_ACCOUNT_NDGT_AT,TGian x�c minh TKNT NDGT
BR_BCCT_MGT,,24,BUY_TICKET_NDGT_AT,TGian mua v� NDGT
BR_BCCT_MGT,,25,POST_CHECK_NDGT,Tr?ng th�i h?u ki?m TKDT NDGT
BR_BCCT_MGT,,26,POST_CHECK_AT_NDGT,Tgian h?u ki?m h?p l? TKDT NDGT
BR_BCCT_MGT,,27,ELIGIBLE_NDGT_AT,Tgian NDGT d? dk nh?n qu�
BR_BCCT_MGT,,28,AMOUNT_TICKET_NDGT,Doanh thu b�n v� NDGT
BR_BCCT_MGT,,29,MOBILE_NETWORK_PROVIDER,
BR_BCTH_AFFILIATE_DAYS,,1,ID,
BR_BCTH_AFFILIATE_DAYS,,2,CREATED_AT,
BR_BCTH_AFFILIATE_DAYS,,3,REPORTED_AT,
BR_BCTH_AFFILIATE_DAYS,,4,MA_DT,
BR_BCTH_AFFILIATE_DAYS,,5,COUNT_NDGT_REGISTER,
BR_BCTH_AFFILIATE_DAYS,,6,COUNT_NDGT_ACTIVE,
BR_BCTH_AFFILIATE_DAYS,,7,COUNT_NDGT_DDK,
BR_BCTH_AFFILIATE_DAYS,,8,COUNT_NDGT_DDK_TICKET,
BR_BCTH_AFFILIATE_DAYS,,9,DOANH_THU_NDGT_DDK,
BR_BCTH_AFFILIATE_DAYS,,10,PHI_PT_TK,
BR_BCTH_AFFILIATE_DAYS,,11,PHI_DUY_TRI,
BR_BCTH_AFFILIATE_DAYS,,12,MOBILE_NETWORK_PROVIDER,
BR_BCTH_AFFILIATE_MONTHS,,1,ID,
BR_BCTH_AFFILIATE_MONTHS,,2,CREATED_AT,
BR_BCTH_AFFILIATE_MONTHS,,3,REPORTED_AT,
BR_BCTH_AFFILIATE_MONTHS,,4,MA_DT,
BR_BCTH_AFFILIATE_MONTHS,,5,COUNT_NDGT_REGISTER,
BR_BCTH_AFFILIATE_MONTHS,,6,COUNT_NDGT_ACTIVE,
BR_BCTH_AFFILIATE_MONTHS,,7,COUNT_NDGT_DDK,
BR_BCTH_AFFILIATE_MONTHS,,8,COUNT_NDGT_DDK_TICKET,
BR_BCTH_AFFILIATE_MONTHS,,9,DOANH_THU_NDGT_DDK,
BR_BCTH_AFFILIATE_MONTHS,,10,PHI_PT_TK,
BR_BCTH_AFFILIATE_MONTHS,,11,PHI_DUY_TRI,
BR_BCTH_AFFILIATE_MONTHS,,12,MOBILE_NETWORK_PROVIDER,
BR_BCTH_MGT_DAYS,,1,ID,
BR_BCTH_MGT_DAYS,,2,CREATED_AT,
BR_BCTH_MGT_DAYS,,3,REPORTED_AT,
BR_BCTH_MGT_DAYS,,4,MA_CT,
BR_BCTH_MGT_DAYS,,5,COUNT_NGT,
BR_BCTH_MGT_DAYS,,6,COUNT_NDGT_REGISTER,
BR_BCTH_MGT_DAYS,,7,COUNT_NDGT_ACTIVE,
BR_BCTH_MGT_DAYS,,8,COUNT_NDGT_DDK,
BR_BCTH_MGT_DAYS,,9,COUNT_NDGT_DDK_TICKET,
BR_BCTH_MGT_DAYS,,10,DOANH_THU_NDGT_DDK,
BR_BCTH_MGT_DAYS,,11,PHI_PT_TK,
BR_BCTH_MGT_DAYS,,12,PHI_DUY_TRI,
BR_BCTH_MGT_DAYS,,13,MOBILE_NETWORK_PROVIDER,
BR_BCTH_MGT_MONTHS,,1,ID,
BR_BCTH_MGT_MONTHS,,2,CREATED_AT,
BR_BCTH_MGT_MONTHS,,3,REPORTED_AT,
BR_BCTH_MGT_MONTHS,,4,MA_CT,
BR_BCTH_MGT_MONTHS,,5,COUNT_NGT,
BR_BCTH_MGT_MONTHS,,6,COUNT_NDGT_REGISTER,
BR_BCTH_MGT_MONTHS,,7,COUNT_NDGT_ACTIVE,
BR_BCTH_MGT_MONTHS,,8,COUNT_NDGT_DDK,
BR_BCTH_MGT_MONTHS,,9,COUNT_NDGT_DDK_TICKET,
BR_BCTH_MGT_MONTHS,,10,DOANH_THU_NDGT_DDK,
BR_BCTH_MGT_MONTHS,,11,PHI_PT_TK,
BR_BCTH_MGT_MONTHS,,12,PHI_DUY_TRI,
BR_BCTH_MGT_MONTHS,,13,MOBILE_NETWORK_PROVIDER,
BR_LOGS,,1,ID,
BR_LOGS,,2,CREATED_AT,
BR_LOGS,,3,UPDATED_AT,
BR_LOGS,,4,FINISHED_AT,
BR_LOGS,,5,NAME_PROCEDURES,
BR_LOGS,,6,STATUS,"tr?ng th�i: BEGIN, SUCCESS, ERROR"
BR_LOGS,,7,NOTE,
BR_LOGS,,8,REPORT_AT,
BR_TICKET_SALES_REPORT,,1,CREATED_AT,
BR_TICKET_SALES_REPORT,,2,UPDATED_AT,
BR_TICKET_SALES_REPORT,,3,GAME_TYPE,Lo?i game
BR_TICKET_SALES_REPORT,,4,PROVIDER,Nh� m?ng
BR_TICKET_SALES_REPORT,,5,REPORT_AT,ng�y b�o c�o
BR_TICKET_SALES_REPORT,,6,TOTAL_TICKET,T?ng s? lu?ng v� b�n ra trong ng�y
BR_TICKET_SALES_REPORT,,7,TYPE,Phuong th?c thanh to�n
BR_TICKET_SALES_REPORT,,8,TOTAL_CUSTOMER,s? ngu?i mua v�
BR_TICKET_SALES_REPORT,,9,ID,
BR_TICKET_SALES_REPORT,,10,TOTAL_TICKET_COST,
BR_TICKET_SALES_REPORT,,11,TOTAL_PANELS,
BR_TICKET_SALES_REPORT,,12,EMBEDDED_CHANNEL,
BR_TICKET_SALES_REPORT,,13,REPORT_TYPE,
BR_WINNING_REPORT,,1,CREATED_DATE,
BR_WINNING_REPORT,,2,TOTAL_TICKET,s? lu?ng v�
BR_WINNING_REPORT,,3,PROVIDER,nh� m?ng
BR_WINNING_REPORT,,4,REPORT_AT,ng�y b�o c�o
BR_WINNING_REPORT,,5,GAME_TYPE,game
BR_WINNING_REPORT,,6,TYPE,k�nh tr? thu?ng
BR_WINNING_REPORT,,7,TOTAL_WINNING_AMOUNT,t?ng ti?n tr? thu?ng
BR_WINNING_REPORT,,8,ID,
BUYING_BINGO_TICKET_RESULT_DATA,,1,ID,
BUYING_BINGO_TICKET_RESULT_DATA,,2,CREATED_AT,
BUYING_BINGO_TICKET_RESULT_DATA,,3,UPDATED_AT,
BUYING_BINGO_TICKET_RESULT_DATA,,4,BUYING_TICKET_DATA_RESULT,
BUYING_BINGO_TICKET_RESULT_DATA,,5,BUYING_TICKET_DATA_STATUS,
BUYING_BINGO_TICKET_RESULT_DATA,,6,PROCESSED_AT,
BUYING_BINGO_TICKET_RESULT_DATA,,7,RECEIVED_AT,
BUYING_BINGO_TICKET_RESULT_DATA,,8,START_PROCESSED_AT,
BUYING_BINGO_TICKET_RESULT_DATA,,9,XML_DATA_1,
BUYING_BINGO_TICKET_RESULT_DATA,,10,XML_DATA,
BUYING_LOTTO535TICKET_RESULT_DATA,,1,ID,
BUYING_LOTTO535TICKET_RESULT_DATA,,2,CREATED_AT,
BUYING_LOTTO535TICKET_RESULT_DATA,,3,UPDATED_AT,
BUYING_LOTTO535TICKET_RESULT_DATA,,4,BUYING_TICKET_DATA_RESULT,
BUYING_LOTTO535TICKET_RESULT_DATA,,5,BUYING_TICKET_DATA_STATUS,
BUYING_LOTTO535TICKET_RESULT_DATA,,6,PROCESSED_AT,
BUYING_LOTTO535TICKET_RESULT_DATA,,7,RECEIVED_AT,
BUYING_LOTTO535TICKET_RESULT_DATA,,8,START_PROCESSED_AT,
BUYING_LOTTO535TICKET_RESULT_DATA,,9,XML_DATA,
BUYING_LOTTO_TICKET_RESULT_DATA,,1,ID,
BUYING_LOTTO_TICKET_RESULT_DATA,,2,CREATED_AT,
BUYING_LOTTO_TICKET_RESULT_DATA,,3,UPDATED_AT,
BUYING_LOTTO_TICKET_RESULT_DATA,,4,BUYING_TICKET_DATA_RESULT,
BUYING_LOTTO_TICKET_RESULT_DATA,,5,BUYING_TICKET_DATA_STATUS,
BUYING_LOTTO_TICKET_RESULT_DATA,,6,PROCESSED_AT,
BUYING_LOTTO_TICKET_RESULT_DATA,,7,RECEIVED_AT,
BUYING_LOTTO_TICKET_RESULT_DATA,,8,START_PROCESSED_AT,
BUYING_LOTTO_TICKET_RESULT_DATA,,9,XML_DATA_1,
BUYING_LOTTO_TICKET_RESULT_DATA,,10,XML_DATA,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,1,ID,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,2,CREATED_AT,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,3,UPDATED_AT,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,4,BUYING_TICKET_DATA_RESULT,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,5,BUYING_TICKET_DATA_STATUS,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,6,NUMBER_OF_PROCESSED,
BUYING_MAX3DPRO_TICKET_RESULT_DATA,,7,PROCESSED_AT,
